aX,aY,aZ,gX,gY,gZ
-1.083,0.355,1.518,159.424,75.256,208.496
-1.153,0.374,1.506,162.903,98.694,187.256
-1.240,0.350,1.464,168.823,114.014,161.011
-1.290,0.268,1.433,174.377,119.751,141.113
-1.276,0.208,1.427,176.514,119.751,132.812
-1.251,0.195,1.426,175.842,116.455,133.850
-1.129,0.168,1.505,173.401,111.023,140.442
-1.244,0.149,1.455,165.405,99.487,151.550
-1.102,0.172,1.498,154.236,99.609,159.607
-1.002,0.174,1.534,147.461,100.281,161.804
-0.964,0.134,1.551,142.334,101.563,163.574
-0.867,0.169,1.578,131.104,112.122,163.513
-0.812,0.140,1.557,121.521,125.122,157.410
-0.810,0.044,1.509,116.211,138.489,143.799
-0.835,0.004,1.432,114.075,151.550,126.953
-0.935,-0.069,1.332,113.464,157.776,116.455
-1.063,-0.096,1.205,108.582,157.349,114.319
-1.150,-0.128,1.117,101.135,150.330,118.652
-1.232,-0.114,1.032,89.050,135.681,127.930
-1.283,-0.096,0.954,70.007,120.117,144.043
-1.253,-0.077,0.914,44.922,106.506,160.217
-1.233,-0.097,0.853,22.461,93.018,169.617
-1.205,-0.104,0.821,9.827,85.388,170.837
-1.149,-0.173,0.794,6.531,83.252,165.955
-1.106,-0.245,0.768,9.827,86.243,156.128
-1.159,-0.241,0.712,23.071,92.590,142.883
-1.162,-0.180,0.718,45.288,100.220,126.343
-1.183,-0.047,0.748,66.406,99.426,105.896
-1.252,0.082,0.752,75.806,89.111,94.543
-1.337,0.183,0.742,71.777,74.646,90.454
-1.428,0.285,0.693,61.829,53.406,87.463
-1.474,0.330,0.666,51.392,27.527,83.008
-1.429,0.364,0.657,41.443,2.930,79.163
-1.269,0.362,0.705,33.875,-16.052,76.233
-1.080,0.349,0.783,29.114,-28.320,67.505
-0.911,0.361,0.866,29.907,-32.471,47.729
-0.719,0.350,0.969,34.424,-27.100,20.691
-0.511,0.215,1.031,36.743,-16.602,-10.254
-0.374,0.028,1.032,29.480,-4.578,-41.138
-0.315,-0.152,0.976,18.372,7.324,-65.491
-0.345,-0.353,0.882,11.902,15.808,-79.163
-0.396,-0.506,0.782,10.498,20.630,-85.083
-0.448,-0.594,0.677,10.376,22.827,-83.984
-0.517,-0.621,0.584,12.024,21.179,-76.172
-0.573,-0.595,0.519,19.043,13.855,-62.805
-0.666,-0.527,0.495,27.344,0.549,-46.875
-0.788,-0.414,0.491,34.058,-14.771,-32.227
-0.908,-0.282,0.508,37.720,-29.724,-20.569
-0.995,-0.149,0.536,35.889,-45.166,-12.024
-1.008,-0.090,0.567,28.076,-60.608,-6.653
-0.993,-0.112,0.590,17.639,-74.768,-6.348
-0.954,-0.174,0.640,12.939,-85.938,-14.282
-0.879,-0.274,0.688,18.127,-93.933,-29.114
-0.832,-0.376,0.745,28.625,-99.792,-42.053
-0.820,-0.416,0.750,35.522,-104.919,-46.692
-0.855,-0.422,0.730,36.560,-108.521,-42.480
-0.922,-0.387,0.724,35.339,-111.633,-36.560
-0.984,-0.305,0.739,34.973,-116.760,-34.668
-1.056,-0.210,0.760,32.471,-127.136,-34.790
-1.119,-0.177,0.783,21.301,-142.883,-32.166
-1.138,-0.184,0.810,1.892,-159.729,-25.391
-1.124,-0.205,0.848,-19.714,-173.218,-18.738
-1.106,-0.207,0.930,-38.574,-181.396,-16.357
-1.061,-0.125,1.038,-51.575,-181.763,-18.127
-1.004,-0.055,1.163,-55.359,-174.805,-23.437
-0.973,-0.001,1.281,-59.692,-163.147,-29.968
-1.010,-0.008,1.412,-69.031,-146.484,-38.879
-1.017,0.064,1.518,-80.200,-127.075,-51.147
-0.995,0.121,1.604,-89.905,-111.328,-64.819
-1.002,0.111,1.661,-101.685,-103.271,-77.087
-1.092,0.135,1.667,-120.728,-102.356,-90.637
-1.239,0.112,1.672,-140.747,-106.079,-105.591
-1.425,0.135,1.638,-158.752,-114.685,-121.948
-1.535,0.115,1.618,-172.302,-122.009,-132.263
-1.655,0.126,1.589,-192.444,-135.437,-133.728
-1.725,0.133,1.601,-217.896,-148.132,-130.920
-1.756,0.142,1.620,-239.807,-159.424,-132.507
-1.729,0.142,1.638,-252.625,-167.847,-141.418
-1.681,0.108,1.656,-259.827,-171.814,-155.701
-1.645,0.135,1.665,-266.357,-173.157,-172.913
-1.648,0.163,1.672,-273.926,-172.180,-187.500
-1.664,0.168,1.686,-282.654,-167.847,-198.181
-1.674,0.165,1.670,-294.067,-159.668,-209.290
-1.728,0.135,1.621,-305.115,-149.536,-224.792
-1.823,0.167,1.519,-308.838,-140.747,-246.704
-1.904,0.158,1.413,-306.396,-134.705,-265.564
-1.940,0.136,1.316,-306.824,-131.958,-277.100
-1.959,0.097,1.240,-308.472,-133.179,-283.142
-1.986,0.100,1.135,-307.861,-135.864,-282.776
-1.932,0.102,1.055,-303.894,-135.376,-280.457
-1.848,0.080,0.983,-297.119,-135.193,-283.386
-1.786,0.056,0.902,-285.889,-135.498,-289.978
-1.734,0.110,0.859,-272.644,-129.883,-299.683
-1.646,0.186,0.838,-257.751,-118.713,-310.547
-1.573,0.239,0.819,-243.652,-106.079,-317.566
-1.545,0.314,0.793,-235.474,-98.328,-320.068
-1.542,0.386,0.746,-237.122,-95.520,-316.895
-1.558,0.370,0.680,-246.887,-95.032,-310.425
-1.548,0.295,0.557,-253.174,-96.924,-308.472
-1.547,0.198,0.431,-250.244,-101.807,-313.660
-1.500,0.159,0.318,-239.319,-106.506,-324.036
-1.443,0.111,0.250,-223.755,-110.107,-332.458
-1.355,0.097,0.230,-209.412,-110.107,-331.970
-1.228,0.116,0.238,-199.341,-105.835,-323.547
-1.154,0.143,0.227,-197.449,-98.755,-309.570

-1.261,0.787,1.122,268.616,-12.024,313.171
-1.401,0.929,1.063,229.980,-11.047,326.233
-1.426,0.968,0.949,182.556,-6.348,317.688
-1.382,0.852,0.876,155.273,-2.808,287.476
-1.255,0.608,0.866,153.503,-1.404,251.526
-1.136,0.316,0.889,159.302,2.563,228.333
-1.054,0.027,0.932,167.236,13.062,219.421
-1.037,-0.088,1.011,185.181,28.503,218.323
-1.078,-0.055,1.122,212.769,43.091,222.229
-1.179,0.030,1.229,236.206,53.406,229.187
-1.277,0.242,1.336,247.498,62.927,232.239
-1.396,0.405,1.380,250.854,66.956,230.469
-1.561,0.487,1.337,242.310,62.622,227.966
-1.630,0.503,1.310,228.821,53.772,222.046
-1.578,0.518,1.355,215.088,42.908,216.553
-1.458,0.541,1.408,199.036,34.546,215.881
-1.342,0.488,1.453,181.580,32.715,215.027
-1.244,0.419,1.478,169.312,37.659,208.557
-1.187,0.341,1.507,165.405,46.265,199.341
-1.108,0.284,1.558,167.480,58.594,190.430
-1.023,0.196,1.627,172.729,74.463,182.251
-1.052,0.243,1.636,181.396,84.717,173.218
-1.043,0.177,1.645,189.575,97.778,168.518
-0.910,0.238,1.729,193.665,115.601,163.208
-0.900,0.309,1.745,195.374,124.146,160.095
-0.928,0.408,1.747,187.500,132.080,155.212
-1.038,0.500,1.664,169.800,133.057,154.175
-1.132,0.498,1.554,137.329,126.709,158.630
-1.137,0.454,1.432,93.201,118.469,164.246
-1.133,0.344,1.307,50.964,107.727,170.288
-1.131,0.197,1.197,16.907,97.961,175.964
-1.145,0.030,1.073,-7.629,92.102,179.199
-1.189,-0.147,0.957,-21.362,89.539,179.321
-1.200,-0.297,0.855,-26.184,92.407,180.786
-1.161,-0.415,0.751,-21.851,100.098,179.993
-1.179,-0.481,0.673,-5.371,109.375,175.476
-1.248,-0.469,0.638,23.010,117.371,167.114
-1.392,-0.364,0.610,54.321,123.047,156.677
-1.438,-0.202,0.682,80.811,127.686,143.921
-1.568,0.074,0.701,98.328,119.507,134.399
-1.571,0.239,0.736,96.619,103.394,136.047
-1.553,0.349,0.738,72.388,78.552,143.921
-1.586,0.439,0.691,38.513,49.438,154.175
-1.601,0.462,0.608,6.409,23.865,160.156
-1.610,0.450,0.523,-15.137,4.517,158.508
-1.678,0.468,0.456,-20.142,-7.385,145.142
-1.716,0.541,0.442,-6.836,-13.855,116.699
-1.625,0.684,0.513,18.494,-15.442,76.538
-1.412,0.749,0.609,38.391,-15.442,33.325
-1.120,0.591,0.743,38.208,-17.883,-10.315
-0.870,0.324,0.849,23.193,-23.193,-51.453
-0.610,-0.024,0.914,4.333,-29.724,-78.125
-0.377,-0.405,0.957,-13.245,-36.316,-84.900
-0.195,-0.689,0.934,-25.391,-40.649,-75.378
-0.097,-0.897,0.896,-29.907,-40.955,-55.054
-0.072,-0.953,0.843,-26.306,-36.133,-31.006
-0.131,-0.898,0.780,-15.625,-28.442,-8.789
-0.290,-0.747,0.709,1.404,-21.729,6.042
-0.473,-0.603,0.648,21.912,-17.151,12.573
-0.647,-0.454,0.618,39.612,-16.174,12.146
-0.805,-0.280,0.599,53.040,-20.813,9.460
-0.927,-0.156,0.601,57.495,-29.480,8.789
-1.023,-0.042,0.610,53.284,-40.466,7.996
-1.101,0.039,0.626,46.387,-53.833,4.639
-1.169,0.067,0.639,39.368,-70.007,-0.854
-1.219,0.039,0.649,30.334,-87.952,-4.883
-1.232,0.020,0.674,17.761,-103.821,-6.226
-1.193,0.022,0.704,3.601,-115.784,-5.981
-1.171,0.040,0.727,-5.676,-123.474,-9.827
-1.185,0.044,0.739,-9.766,-127.869,-18.494
-1.232,0.052,0.744,-12.634,-128.296,-31.677
-1.305,0.064,0.755,-14.465,-129.028,-47.974
-1.384,0.086,0.779,-16.235,-131.531,-63.843
-1.425,0.108,0.827,-21.545,-135.742,-75.439
-1.464,0.145,0.876,-32.532,-143.616,-82.947
-1.501,0.179,0.934,-48.157,-154.785,-86.975
-1.536,0.196,0.986,-67.444,-166.382,-87.891
-1.565,0.214,1.052,-85.205,-176.636,-89.722
-1.557,0.232,1.131,-98.511,-184.570,-95.642
-1.534,0.222,1.222,-107.727,-190.491,-106.201
-1.521,0.196,1.283,-115.356,-194.519,-117.065
-1.554,0.194,1.323,-122.681,-195.801,-126.953
-1.587,0.179,1.315,-128.662,-192.993,-136.719
-1.619,0.163,1.305,-132.568,-187.195,-147.400
-1.659,0.156,1.296,-135.620,-181.763,-160.095
-1.697,0.139,1.293,-137.146,-179.321,-172.668
-1.717,0.119,1.312,-141.968,-177.185,-180.054
-1.764,0.160,1.339,-149.719,-177.612,-186.829
-1.782,0.190,1.367,-155.579,-176.758,-187.439
-1.798,0.212,1.391,-166.687,-177.429,-184.143
-1.801,0.279,1.406,-178.772,-176.208,-183.838
-1.784,0.325,1.401,-188.171,-172.852,-187.561
-1.723,0.301,1.405,-193.481,-164.612,-198.425
-1.633,0.288,1.396,-198.669,-153.748,-217.590
-1.593,0.266,1.350,-202.942,-141.357,-239.685
-1.606,0.254,1.266,-206.421,-126.038,-259.094
-1.624,0.226,1.181,-208.435,-109.436,-276.855
-1.701,0.187,1.103,-206.970,-98.999,-296.326
-1.763,0.185,1.014,-203.430,-94.055,-310.303
-1.757,0.158,0.951,-203.064,-91.064,-313.049
-1.735,0.128,0.875,-204.834,-90.881,-308.105
-1.687,0.157,0.809,-204.346,-93.201,-300.476
-1.627,0.194,0.761,-201.660,-95.337,-290.710
-1.534,0.247,0.727,-200.684,-95.032,-280.945
-1.437,0.304,0.689,-202.393,-91.736,-276.184
-1.363,0.313,0.622,-202.820,-87.585,-277.893
-1.301,0.245,0.523,-202.271,-82.947,-284.973
-1.242,0.173,0.458,-194.275,-78.125,-299.133
-1.161,0.164,0.415,-180.420,-69.580,-311.401
-1.103,0.219,0.388,-168.762,-57.251,-314.392
-1.058,0.288,0.332,-161.621,-45.288,-315.613
-1.063,0.317,0.276,-158.447,-35.950,-319.214
-1.096,0.359,0.199,-157.593,-29.602,-323.303
-1.131,0.348,0.102,-158.386,-24.475,-324.280
-1.169,0.364,0.024,-159.363,-22.522,-325.562
-1.160,0.351,-0.047,-160.767,-25.391,-326.843
-1.137,0.252,-0.127,-162.842,-33.936,-324.890
-1.028,0.163,-0.171,-165.039,-43.945,-319.519
-0.864,0.089,-0.177,-166.870,-51.575,-309.021

-1.190,0.759,0.979,183.899,31.189,231.995
-1.123,0.869,0.991,145.508,19.043,245.361
-1.050,0.863,1.004,111.816,11.353,243.408
-0.977,0.765,0.992,87.219,10.681,232.117
-0.864,0.600,0.968,73.303,19.470,218.933
-0.740,0.378,0.958,73.059,37.170,201.294
-0.679,0.191,0.958,91.370,61.218,179.932
-0.708,0.100,0.971,122.070,87.219,160.583
-0.826,0.094,0.983,153.137,109.192,150.818
-0.947,0.171,1.008,178.406,125.732,149.902
-1.032,0.365,1.086,198.059,136.536,149.109
-1.120,0.587,1.148,208.252,137.817,146.484
-1.187,0.724,1.151,199.768,131.653,146.851
-1.179,0.802,1.194,179.077,121.338,145.447
-1.150,0.806,1.215,155.823,107.727,142.944
-1.073,0.849,1.222,125.000,98.206,141.602
-0.979,0.775,1.254,99.304,94.238,138.000
-0.875,0.683,1.282,78.369,95.459,132.568
-0.830,0.624,1.265,56.091,97.168,127.930
-0.825,0.503,1.242,43.152,103.760,124.207
-0.888,0.425,1.188,36.987,108.398,121.399
-1.029,0.369,1.125,37.537,105.469,121.765
-1.174,0.350,1.066,37.415,97.961,127.319
-1.223,0.350,1.015,34.424,89.539,138.306
-1.210,0.352,0.978,29.602,81.421,152.771
-1.139,0.366,0.961,24.597,77.209,164.429
-1.030,0.370,0.948,23.132,80.444,165.527
-0.929,0.330,0.935,30.396,90.820,152.710
-0.888,0.314,0.925,43.945,103.882,130.981
-0.879,0.207,0.877,54.993,117.432,112.000
-0.900,0.114,0.812,62.988,130.371,94.360
-0.976,0.030,0.741,75.562,135.437,80.505
-0.985,-0.020,0.724,86.975,136.475,72.876
-0.976,-0.041,0.742,94.116,132.141,72.693
-0.983,-0.048,0.765,97.046,121.948,78.186
-0.996,-0.021,0.792,95.459,110.107,87.952
-1.003,0.010,0.811,91.248,96.741,98.328
-0.979,-0.005,0.833,85.754,84.351,105.774
-0.908,0.009,0.922,80.750,78.003,108.459
-0.810,0.071,1.017,80.017,78.125,107.483
-0.682,0.102,1.116,80.078,85.632,101.929
-0.581,0.172,1.220,81.055,96.130,95.642
-0.628,0.147,1.276,77.026,106.567,95.276
-0.566,0.188,1.324,65.063,120.605,85.022
-0.525,0.266,1.332,49.927,131.226,70.862
-0.583,0.286,1.317,33.813,135.986,65.918
-0.681,0.269,1.279,13.000,137.756,67.444
-0.837,0.287,1.145,-11.902,128.418,72.449
-0.986,0.285,1.018,-35.400,107.300,81.055
-1.031,0.266,0.899,-62.439,83.252,93.994
-1.031,0.274,0.799,-86.609,57.495,106.873
-1.023,0.301,0.750,-105.164,33.386,112.244
-0.921,0.321,0.761,-115.662,16.968,105.591
-0.764,0.281,0.826,-113.342,6.592,85.693
-0.606,0.219,0.891,-104.858,2.686,61.035
-0.414,0.149,0.982,-96.008,7.202,37.292
-0.223,0.094,1.073,-87.402,19.531,14.343
-0.050,0.032,1.157,-75.623,36.560,-7.446
0.046,0.000,1.215,-64.453,55.298,-26.978
0.053,-0.028,1.216,-58.105,73.975,-40.527
-0.032,-0.076,1.106,-55.542,86.792,-48.889
-0.131,-0.143,0.989,-52.002,89.783,-52.551
-0.215,-0.199,0.904,-48.645,84.656,-46.143
-0.261,-0.208,0.837,-49.255,74.585,-28.809
-0.262,-0.169,0.819,-52.490,63.293,-7.874
-0.263,-0.056,0.868,-55.298,51.331,8.667
-0.240,0.068,0.926,-58.044,41.687,18.494
-0.191,0.113,0.985,-61.462,36.743,20.630
-0.153,0.135,1.016,-63.110,36.011,15.564
-0.111,0.150,1.039,-60.547,40.894,8.118
-0.069,0.186,1.048,-55.176,48.157,-0.793
-0.060,0.203,1.049,-48.828,54.138,-11.475
-0.051,0.205,0.997,-43.152,57.495,-23.193
-0.098,0.188,0.933,-36.621,52.917,-35.034
-0.146,0.191,0.892,-32.166,42.969,-39.612
-0.143,0.135,0.885,-31.738,33.264,-36.682
-0.105,0.101,0.864,-33.508,25.024,-31.433
-0.071,0.057,0.824,-33.386,17.883,-29.419
-0.081,0.003,0.807,-27.222,10.559,-31.128
-0.096,-0.029,0.803,-17.883,3.662,-32.898
-0.091,-0.005,0.817,-10.498,-1.282,-30.396
-0.046,0.010,0.876,-8.057,-5.981,-23.437
0.013,0.111,0.942,-11.963,-12.878,-16.235
0.052,0.141,0.986,-13.733,-11.780,-14.771
0.074,0.125,1.003,-11.169,-7.446,-18.494
0.082,0.092,0.991,-9.766,-2.930,-23.315
0.019,0.095,0.957,-10.559,0.244,-23.682
-0.014,0.099,0.941,-10.742,0.793,-19.775
-0.027,0.101,0.929,-10.925,-0.854,-15.991
-0.017,0.124,0.933,-11.414,-2.319,-15.747
-0.007,0.109,0.947,-8.606,-2.808,-19.531
0.018,0.088,0.945,-3.784,-1.282,-25.269
0.015,0.068,0.945,0.488,0.427,-30.029
-0.003,0.058,0.936,3.479,1.160,-31.494
-0.015,0.055,0.939,5.554,1.404,-30.396
0.002,0.022,0.939,6.592,1.038,-28.381
0.007,0.005,0.942,5.981,-0.671,-24.414
0.013,-0.025,0.938,6.714,-1.892,-18.799
0.002,-0.039,0.935,7.446,-3.845,-13.245
0.002,-0.031,0.947,9.216,-4.089,-10.681
0.027,0.006,0.975,13.489,-3.235,-11.963
0.030,0.040,0.993,17.883,-1.709,-15.198
0.030,0.052,1.002,22.034,-0.854,-20.081
-0.003,0.027,0.995,25.940,0.244,-23.804
-0.004,-0.018,0.971,24.536,1.465,-22.583
-0.053,-0.007,0.942,22.278,1.038,-20.752
-0.061,-0.008,0.935,24.475,1.221,-18.250
-0.081,0.001,0.924,26.917,-0.244,-15.686
-0.092,0.016,0.923,28.503,-1.282,-13.672
-0.103,0.008,0.909,28.748,-3.052,-13.245
-0.139,0.018,0.921,29.541,-4.883,-15.320
-0.156,0.049,0.952,32.898,-4.456,-17.700
-0.150,0.099,0.994,34.180,-3.418,-17.029
-0.124,0.132,1.023,29.175,-2.258,-14.526
-0.096,0.111,1.034,22.400,-0.244,-14.282
-0.086,0.068,1.015,16.968,2.747,-15.381
-0.082,0.025,0.995,12.878,5.005,-14.954
-0.079,-0.018,0.976,9.705,5.432,-12.695
-0.084,-0.055,0.958,8.789,4.822,-10.742

0.020,0.289,0.737,-52.917,18.738,-18.677
-0.169,0.204,0.417,-105.713,-26.978,0.427
-0.112,-0.253,1.132,-45.288,-23.437,-3.540
-0.173,-0.123,0.888,-63.660,23.132,8.545
-0.093,-0.048,1.058,-45.776,40.344,10.071
-0.084,-0.096,1.000,-34.424,52.063,10.315
-0.056,-0.125,1.019,-27.283,60.486,9.583
-0.021,-0.055,1.097,-23.437,52.551,2.014
-0.023,-0.000,1.129,-14.282,36.926,-8.179
-0.138,0.000,1.016,0.610,20.996,-9.399
-0.102,-0.026,1.004,7.935,13.611,-8.179
-0.141,0.000,0.978,10.498,11.230,-15.137
-0.158,0.006,0.959,10.620,6.287,-16.968
-0.164,0.007,0.958,9.766,7.751,-11.658
-0.143,0.001,0.957,6.042,5.981,-5.554
-0.156,-0.012,0.954,2.136,3.418,-3.235
-0.107,0.001,0.982,2.441,4.333,-3.723
-0.097,0.018,0.948,3.479,7.935,-2.136
-0.062,-0.016,0.938,5.188,14.038,0.183
-0.059,-0.053,0.971,3.540,18.066,2.502
-0.102,-0.007,0.986,-1.099,12.146,2.441
-0.080,-0.013,1.000,-0.427,10.071,2.563
-0.077,-0.023,0.989,1.343,6.958,2.625
-0.087,-0.019,0.970,1.404,2.686,2.014
0.023,-0.024,0.998,0.610,1.282,2.686
-0.048,0.001,0.912,-0.549,-1.221,4.272
-0.121,-0.017,0.909,-1.770,7.874,6.348
-0.166,-0.023,0.994,-1.709,20.447,4.517
-0.128,-0.012,1.021,-0.916,22.888,0.793
-0.111,0.006,1.019,1.709,14.893,-2.380
-0.081,-0.035,0.959,3.784,5.188,0.305
-0.060,-0.035,0.969,2.563,2.808,-0.488
-0.122,-0.005,0.959,1.404,3.052,-2.258
-0.163,0.013,0.930,4.395,9.949,-4.272
-0.165,0.011,0.899,8.606,23.437,-5.249
-0.130,-0.047,0.888,10.254,40.466,-3.418
-0.106,-0.058,0.887,7.568,55.420,-3.235
-0.100,-0.063,0.866,0.916,65.369,-3.784
-0.092,-0.036,0.882,-5.554,78.918,-5.859
-0.129,-0.042,0.937,-10.193,93.201,-7.019
0.264,0.024,1.847,-14.709,105.957,-7.324
-0.072,-0.475,1.010,15.930,44.800,-17.151
0.052,-0.165,0.886,4.028,5.493,-45.105
-0.058,0.073,0.839,-12.695,-6.104,-47.668
0.180,0.010,0.929,4.639,8.545,-32.410
0.009,0.084,0.973,3.662,6.348,-14.099
-0.117,0.011,0.978,2.747,2.991,-1.160
-0.018,0.003,0.967,2.869,2.625,3.479
-0.019,0.093,0.973,2.686,2.380,5.249
-0.033,0.099,0.966,2.380,1.587,11.108
-0.050,0.097,0.973,2.380,1.831,16.418
-0.034,-0.025,0.946,3.052,3.723,16.724
0.002,0.015,1.031,2.747,1.282,12.085
-0.065,-0.123,0.972,2.747,3.113,9.216
-0.026,-0.163,0.977,3.479,4.333,-14.587
0.002,-0.074,1.039,2.441,3.113,-36.194
-0.017,-0.104,0.978,1.648,2.136,-42.908
-0.083,-0.173,0.943,2.258,3.784,-27.039
-0.151,-0.073,1.008,3.296,3.052,7.874
-0.097,-0.001,1.027,2.930,2.258,24.231
0.019,0.078,0.999,2.197,1.282,2.686
0.079,0.026,0.975,2.197,3.906,-19.470
0.106,0.007,1.003,2.563,1.770,-24.902
0.106,-0.020,0.883,2.930,3.601,-18.982
0.111,0.014,0.935,2.197,3.418,-10.742
0.022,0.013,0.984,1.709,1.892,-3.357
-0.006,-0.013,0.974,2.563,2.563,1.587
-0.007,-0.012,0.975,2.747,2.686,2.197
-0.010,-0.010,0.979,2.869,2.747,2.197
-0.006,-0.013,0.975,2.747,2.869,2.197
-0.009,-0.010,0.978,2.625,2.869,2.319
-0.006,-0.012,0.972,2.625,2.686,2.258
-0.008,-0.011,0.977,2.625,2.808,2.258
-0.006,-0.012,0.974,2.869,2.747,2.258
-0.008,-0.012,0.974,2.747,2.747,2.197
-0.007,-0.011,0.974,2.563,2.686,2.258
-0.007,-0.012,0.974,2.808,2.686,2.136
-0.006,-0.011,0.974,2.930,2.747,2.136
-0.007,-0.011,0.973,2.808,2.625,2.014
-0.007,-0.012,0.974,2.686,2.686,2.197
-0.007,-0.012,0.973,2.747,2.686,2.197
-0.007,-0.012,0.974,2.686,2.808,2.197
-0.006,-0.012,0.974,2.686,2.686,2.197
-0.007,-0.012,0.974,2.563,2.808,2.380
-0.007,-0.012,0.974,2.869,2.747,2.441
-0.007,-0.013,0.975,2.625,2.747,2.258
-0.007,-0.011,0.974,2.441,2.686,2.136
-0.007,-0.012,0.974,2.502,2.686,2.258
-0.007,-0.012,0.974,2.625,2.747,2.136
-0.006,-0.013,0.973,2.563,2.747,2.197
-0.007,-0.013,0.975,2.625,2.747,2.197
-0.006,-0.012,0.974,2.747,2.808,2.258
-0.007,-0.012,0.974,2.686,2.808,2.319
-0.006,-0.011,0.974,2.625,2.869,2.319
-0.006,-0.012,0.974,2.625,2.869,2.258
-0.007,-0.011,0.974,2.625,2.869,2.319
-0.008,-0.012,0.974,2.563,2.747,2.197
-0.008,-0.012,0.974,2.563,2.625,2.197
-0.007,-0.011,0.974,2.625,2.808,2.136
-0.007,-0.011,0.974,2.686,2.686,2.258
-0.008,-0.012,0.973,2.686,2.686,2.258
-0.008,-0.011,0.974,2.686,2.563,2.258
-0.007,-0.011,0.974,2.808,2.686,2.197
-0.007,-0.012,0.974,2.747,2.686,2.197
-0.007,-0.012,0.974,2.625,2.686,2.136
-0.007,-0.012,0.974,2.747,2.747,2.136
-0.008,-0.012,0.974,2.747,2.808,2.197
-0.007,-0.012,0.974,2.686,2.747,2.258
-0.006,-0.012,0.974,2.686,2.686,2.075
-0.006,-0.013,0.974,2.502,2.686,2.136
-0.007,-0.012,0.974,2.502,2.747,2.258
-0.007,-0.012,0.974,2.625,2.686,2.319
-0.007,-0.013,0.974,2.747,2.625,2.136
-0.007,-0.012,0.974,2.441,2.625,2.197
-0.007,-0.012,0.974,2.625,2.808,2.258
-0.007,-0.012,0.974,2.625,2.747,2.258
-0.007,-0.012,0.974,2.563,2.686,2.136
-0.007,-0.012,0.974,2.625,2.808,2.136
-0.007,-0.012,0.974,2.747,2.808,2.136


