aX,aY,aZ,gX,gY,gZ
0.303,0.385,1.705,-18.250,38.208,52.856
0.373,0.358,1.738,-26.123,71.045,37.231
0.306,0.241,1.583,-37.842,82.397,38.513
0.264,0.252,1.408,-56.335,77.454,46.448
0.046,0.218,1.078,-70.068,54.749,58.167
-0.125,0.169,0.714,-76.477,47.729,62.927
-0.030,0.277,0.502,-73.730,56.580,47.607
0.147,0.326,0.461,-58.472,58.105,33.386
0.250,0.269,0.450,-40.283,47.241,31.555
0.299,0.229,0.428,-28.564,34.790,35.522
0.325,0.224,0.441,-19.043,24.353,38.025
0.358,0.195,0.519,-7.080,14.587,40.283
0.373,0.178,0.604,3.052,6.409,43.762
0.336,0.174,0.656,8.667,-0.061,45.288
0.295,0.208,0.708,13.245,-4.272,42.664
0.314,0.245,0.775,18.066,-7.324,38.757
0.327,0.286,0.854,21.973,-11.108,37.842
0.300,0.324,0.891,23.987,-14.648,37.537
0.247,0.389,0.924,24.841,-14.038,35.400
0.218,0.412,0.936,26.489,-10.620,32.349
0.205,0.422,0.944,28.992,-6.592,29.846
0.173,0.442,0.938,32.043,-3.113,28.259
0.131,0.461,0.950,35.950,1.465,26.733
0.111,0.476,0.977,39.673,7.385,24.292
0.086,0.494,1.020,41.748,12.024,21.545
0.044,0.507,1.047,41.077,13.367,18.555

-0.618,0.792,1.944,62.073,161.865,175.293
-0.531,0.966,2.263,67.139,172.485,163.391
-0.428,1.026,2.409,50.415,168.335,159.119
-0.277,0.986,2.385,18.188,153.076,161.316
-0.135,0.899,2.194,-21.057,132.874,168.030
-0.012,0.725,2.060,-57.251,114.563,176.453
-0.133,0.483,1.922,-89.417,94.055,179.687
-0.420,0.557,1.646,-122.498,63.171,170.105
-0.630,0.480,1.420,-149.719,33.020,168.762
-0.879,0.419,1.002,-161.682,-0.244,171.082
-1.061,0.398,0.561,-158.081,-16.174,168.518
-1.190,0.420,0.353,-128.235,-4.028,155.212
-1.328,0.438,0.315,-80.872,29.968,135.681
-1.226,0.428,0.393,-28.809,87.708,109.070
-1.070,0.377,0.643,21.362,152.283,81.421
-1.038,0.373,0.916,54.443,196.716,66.406
-1.139,0.377,1.137,64.392,209.656,65.430
-1.329,0.454,1.212,56.030,191.528,73.364
-1.551,0.619,1.253,36.987,148.010,87.036
-1.813,0.977,1.388,17.273,88.013,100.037
-2.031,1.439,1.684,-4.333,25.146,101.868
-2.270,1.838,1.974,-37.231,-21.179,91.187
-2.609,2.109,2.107,-86.426,-50.293,64.331
-3.068,2.049,1.923,-143.372,-65.430,18.250
-3.208,1.524,1.241,-192.322,-75.806,-48.462
-2.517,0.826,0.782,-213.989,-76.538,-124.878
-1.809,0.294,0.501,-211.548,-81.604,-177.612
-1.655,-0.066,0.366,-197.632,-97.900,-203.857
-1.612,-0.225,0.360,-175.964,-100.281,-223.938
-1.568,-0.355,0.321,-148.743,-83.130,-249.573
-1.631,-0.542,0.337,-115.234,-53.894,-280.823
-1.631,-0.525,0.514,-81.360,-23.560,-311.279
-1.864,-0.802,0.648,-52.185,-8.423,-331.726
-1.680,-0.796,0.916,-40.588,11.841,-363.953
-1.559,-0.971,1.044,-43.701,12.817,-381.714
-1.388,-1.085,1.037,-56.519,-1.526,-381.592
-1.314,-1.187,0.940,-75.012,-24.231,-372.253
-1.221,-1.256,0.786,-90.454,-49.316,-362.061
-1.065,-1.330,0.530,-101.196,-66.589,-356.384
-0.850,-1.412,0.361,-99.182,-75.989,-354.187
-0.594,-1.456,0.327,-85.083,-84.167,-348.938
-0.362,-1.443,0.420,-69.153,-89.111,-338.074
-0.259,-1.369,0.553,-59.143,-89.417,-327.820
-0.275,-1.270,0.687,-56.580,-89.661,-318.970
-0.296,-1.147,0.749,-61.523,-95.947,-308.472
-0.300,-1.066,0.714,-69.092,-109.375,-296.082
-0.262,-1.077,0.615,-72.388,-117.920,-286.926
-0.162,-1.058,0.559,-69.397,-118.408,-285.645
-0.011,-1.101,0.565,-62.439,-121.094,-284.058
0.269,-1.118,0.691,-56.091,-126.892,-276.794
0.467,-1.109,0.773,-54.321,-137.939,-261.963
0.524,-1.103,0.794,-55.176,-150.146,-243.103
0.547,-1.089,0.782,-55.054,-157.471,-226.135
0.490,-1.059,0.732,-51.025,-164.001,-212.891
0.539,-1.005,0.788,-41.870,-168.213,-198.975
0.642,-0.940,0.876,-30.884,-167.664,-183.167
0.674,-0.913,0.911,-21.362,-164.307,-168.640
0.730,-0.892,0.937,-11.963,-158.081,-155.151
0.849,-0.843,1.005,-0.183,-149.536,-140.564
0.928,-0.824,1.082,13.245,-139.282,-124.084
0.955,-0.784,1.206,26.794,-127.441,-107.910
0.977,-0.690,1.356,37.720,-114.258,-93.872
0.998,-0.615,1.522,46.204,-106.079,-81.604
1.054,-0.512,1.674,48.950,-102.722,-69.153
1.056,-0.464,1.768,46.936,-101.685,-55.176
1.029,-0.357,1.897,41.565,-102.112,-43.152
0.984,-0.259,1.943,30.090,-105.469,-31.494
0.904,-0.240,1.828,15.686,-109.253,-21.057
0.858,-0.208,1.700,6.653,-109.314,-14.709
0.857,-0.181,1.634,5.432,-105.286,-6.897
0.768,-0.209,1.539,8.728,-95.215,-0.183
1.059,-0.022,1.656,11.597,-72.083,0.610
0.955,-0.156,1.652,14.465,-58.838,17.273
0.805,-0.077,1.538,12.390,-44.922,28.320
0.573,-0.156,1.386,8.850,-22.339,32.837
0.402,-0.137,1.229,8.057,2.747,25.146
0.599,0.023,1.421,8.057,27.832,21.362
0.468,0.053,1.545,6.287,13.184,42.603
0.084,0.048,1.457,-5.371,-18.921,75.745
-0.139,0.196,1.246,-25.879,-32.104,78.857
-0.102,0.247,1.095,-32.349,-25.085,61.218
0.111,0.197,1.044,-28.137,-10.986,43.823
0.227,0.229,0.957,-25.391,-2.197,34.790
0.230,0.233,0.880,-18.372,3.113,34.302
0.202,0.231,0.865,-6.348,13.184,36.072
0.142,0.243,0.879,5.859,24.231,36.316
0.071,0.250,0.861,15.686,32.166,33.081
0.035,0.293,0.868,23.071,35.828,26.428
0.059,0.332,0.948,28.259,34.973,21.240
0.070,0.375,1.026,29.114,28.137,20.325
0.031,0.383,1.062,24.780,19.653,20.935
-0.020,0.387,1.041,16.418,12.878,19.775
-0.026,0.356,0.973,7.324,7.996,16.235
0.032,0.317,0.906,0.488,3.723,11.841
0.085,0.275,0.856,-3.235,-1.587,9.644
0.093,0.249,0.801,-4.822,-6.287,10.315
0.095,0.219,0.752,-4.089,-7.874,10.803
0.100,0.202,0.738,-0.244,-7.019,9.521
0.110,0.203,0.779,3.845,-4.700,8.667
0.160,0.218,0.827,6.714,1.404,7.324
0.184,0.200,0.845,8.301,8.728,5.188
0.156,0.195,0.860,8.179,13.977,5.371
0.118,0.187,0.870,7.996,16.968,6.409
0.106,0.183,0.903,7.446,17.761,6.592
0.108,0.188,0.936,5.249,15.259,6.958
0.085,0.192,0.941,1.770,9.644,8.850
0.070,0.188,0.920,-2.686,3.540,10.437
0.085,0.176,0.904,-5.920,-0.366,11.047
0.120,0.167,0.894,-8.667,-2.625,11.230
0.132,0.147,0.866,-10.925,-3.967,11.719
0.166,0.148,0.884,-11.841,-4.395,12.451
0.264,0.187,0.950,-11.902,-3.601,13.184
0.108,0.135,0.903,-11.108,-11.536,19.775
0.073,0.177,0.858,-12.695,-11.475,23.315
0.121,0.194,0.840,-14.282,-3.174,15.869
0.210,0.185,0.870,-9.766,3.723,11.292
0.216,0.180,0.881,-7.751,4.822,14.709
0.109,0.169,0.851,-6.775,0.000,20.691
0.081,0.185,0.842,-5.493,0.366,21.729

0.704,-0.997,1.085,145.447,51.270,183.044
0.662,-1.036,1.131,149.170,57.922,198.547
0.566,-1.053,1.164,148.437,54.382,215.637
0.436,-1.046,1.184,143.311,42.786,232.788
0.288,-0.978,1.227,134.888,27.710,247.009
0.222,-0.879,1.269,124.939,17.212,256.409
0.205,-0.793,1.342,114.014,10.803,258.484
0.193,-0.681,1.419,99.792,4.578,258.545
0.231,-0.552,1.496,84.229,0.061,258.911
0.290,-0.507,1.532,69.763,-3.784,257.996
0.337,-0.463,1.539,54.871,-7.446,255.493
0.373,-0.397,1.588,40.588,-10.010,251.648
0.392,-0.325,1.680,27.100,-12.024,247.559
0.330,-0.237,1.771,11.353,-14.587,244.141
0.216,-0.109,1.853,-6.165,-14.832,239.441
0.122,0.015,1.878,-22.949,-13.367,230.713
0.027,0.095,1.832,-35.950,-15.442,217.896
-0.100,0.188,1.789,-45.410,-14.832,205.444
-0.200,0.297,1.808,-48.218,-7.263,196.899
-0.243,0.433,1.878,-43.152,4.028,188.477
-0.251,0.568,1.954,-35.339,21.057,178.223
-0.178,0.671,1.971,-28.625,42.969,167.786
-0.145,0.636,1.888,-24.170,62.134,158.875
-0.124,0.589,1.878,-23.193,77.332,148.071
-0.166,0.620,2.019,-28.931,86.121,137.878
-0.400,0.694,2.154,-46.509,83.069,133.240
-0.742,0.740,2.205,-79.651,70.007,131.348
-0.990,0.752,2.058,-123.779,45.776,126.038
-1.087,0.609,1.657,-168.518,6.775,118.958
-0.971,0.392,1.185,-202.271,-35.767,113.281
-0.702,0.204,0.690,-214.355,-69.885,115.784
-0.433,0.036,0.307,-198.730,-89.661,130.554
-0.388,-0.094,0.115,-158.386,-87.280,153.259
-0.531,-0.216,0.037,-101.746,-54.749,173.584
-0.810,-0.278,0.086,-36.377,9.766,180.664
-1.087,-0.196,0.359,32.043,91.431,169.617
-1.371,-0.060,0.824,93.689,161.133,150.269
-1.563,0.170,1.430,128.967,201.355,131.348
-1.634,0.417,1.969,124.207,202.332,118.286
-1.699,0.725,2.215,82.642,161.194,114.197
-1.889,1.031,2.137,23.193,98.999,119.568
-2.169,1.427,2.052,-30.945,43.274,120.361
-2.508,1.802,1.925,-74.951,13.123,101.990
-2.856,2.132,2.011,-109.741,5.188,57.861
-3.287,1.951,1.845,-147.705,8.118,-3.967
-2.965,1.282,1.318,-188.721,10.864,-85.754
-1.959,0.599,0.833,-221.558,5.249,-158.081
-1.440,0.124,0.377,-239.014,-29.846,-185.669
-1.370,-0.253,0.021,-233.521,-75.684,-186.768
-1.299,-0.414,-0.076,-207.825,-93.018,-195.190
-1.206,-0.502,-0.017,-170.105,-83.557,-216.797
-1.166,-0.546,0.119,-133.606,-61.707,-240.295
-1.209,-0.548,0.258,-104.309,-38.940,-259.521
-1.288,-0.562,0.366,-82.336,-19.653,-275.513
-1.353,-0.611,0.430,-67.139,-4.272,-290.771
-1.378,-0.669,0.487,-55.725,7.935,-304.626
-1.333,-0.750,0.496,-47.119,18.250,-316.162
-1.226,-0.844,0.525,-40.833,27.649,-326.721
-1.096,-0.902,0.601,-38.940,31.738,-335.205
-0.957,-0.927,0.643,-43.579,26.001,-335.999
-0.872,-0.970,0.562,-52.490,11.414,-329.468
-0.815,-1.004,0.442,-58.838,-6.226,-322.266
-0.697,-1.037,0.367,-59.021,-22.278,-317.200
-0.548,-1.051,0.303,-53.894,-35.461,-312.012
-0.399,-1.062,0.298,-45.349,-44.312,-307.312
-0.317,-1.059,0.328,-35.095,-52.002,-302.063
-0.273,-1.016,0.401,-25.635,-60.059,-296.387
-0.255,-0.982,0.467,-18.005,-70.251,-290.405
-0.251,-0.963,0.569,-12.268,-82.703,-284.119
-0.164,-0.933,0.744,-10.376,-94.543,-279.053
-0.069,-0.889,0.873,-14.893,-108.215,-271.606
0.008,-0.917,0.868,-22.278,-118.835,-261.841
0.142,-0.966,0.858,-27.527,-122.681,-256.897
0.264,-0.952,0.888,-30.396,-126.404,-252.319
0.358,-0.930,0.899,-31.677,-135.742,-240.295
0.402,-0.940,0.884,-31.433,-145.203,-223.816
0.449,-0.932,0.900,-26.550,-147.766,-212.036
0.499,-0.931,0.915,-18.311,-144.348,-203.918
0.558,-0.898,0.960,-8.118,-138.123,-194.946
0.586,-0.869,1.034,3.296,-133.850,-183.105
0.590,-0.827,1.166,12.634,-132.324,-168.823
0.639,-0.776,1.305,18.372,-130.066,-154.602
0.747,-0.745,1.437,19.958,-125.305,-140.564
0.845,-0.717,1.541,17.456,-118.958,-125.977
0.922,-0.702,1.645,10.986,-109.985,-111.633
0.905,-0.645,1.780,0.427,-103.333,-98.450
0.934,-0.554,1.894,-19.226,-103.394,-87.341
0.983,-0.496,1.951,-47.363,-112.732,-73.792
1.005,-0.474,1.953,-78.552,-130.493,-58.105
1.078,-0.483,1.873,-111.633,-147.095,-43.213
1.175,-0.411,1.713,-142.273,-157.288,-29.419
1.199,-0.390,1.499,-165.710,-156.921,-15.015
1.122,-0.417,1.136,-177.551,-145.386,-1.160
1.037,-0.296,0.977,-172.852,-125.854,13.977
0.961,-0.217,0.701,-149.719,-100.830,27.039
1.004,0.020,0.808,-120.422,-53.162,42.603
0.647,-0.056,0.897,-75.500,-39.795,78.613
0.311,0.205,0.936,-45.227,-17.334,91.125
0.101,0.419,1.150,-23.865,14.648,89.478
-0.013,0.531,1.378,-6.592,32.349,85.388
0.022,0.722,1.602,-6.470,38.757,81.909
-0.066,0.686,1.702,-20.264,34.851,86.365
-0.184,0.645,1.650,-40.955,31.555,82.825
-0.215,0.586,1.506,-62.012,39.124,64.331
-0.123,0.480,1.327,-74.219,52.185,40.039
0.048,0.388,1.174,-77.576,58.838,22.095
0.179,0.262,0.993,-75.500,52.246,16.235
0.227,0.168,0.800,-68.970,37.659,19.409
0.239,0.141,0.653,-57.129,25.391,24.902
0.238,0.137,0.604,-38.330,16.113,28.992
0.227,0.193,0.587,-18.250,8.301,32.288
0.198,0.247,0.661,-2.930,4.272,37.537
0.145,0.347,0.745,7.080,1.038,41.626
0.112,0.439,0.822,12.268,-2.014,43.335
0.078,0.481,0.856,14.221,-3.113,42.603
0.030,0.526,0.862,13.977,-4.089,37.903
-0.002,0.557,0.847,12.329,-6.470,32.410
-0.034,0.563,0.806,10.681,-13.000,28.442
-0.046,0.552,0.759,9.216,-19.531,25.391

-0.344,-1.034,1.374,114.990,-111.816,205.322
-0.368,-1.052,1.496,113.281,-112.366,217.285
-0.429,-1.035,1.609,108.154,-110.046,228.088
-0.508,-1.002,1.698,99.792,-106.873,236.877
-0.540,-0.994,1.781,88.196,-100.830,244.995
-0.529,-0.968,1.829,73.547,-89.294,251.465
-0.543,-0.965,1.853,60.242,-73.059,256.042
-0.567,-0.950,1.812,48.828,-53.467,257.812
-0.642,-0.950,1.744,40.222,-35.217,259.094
-0.725,-0.942,1.736,36.682,-20.752,261.230
-0.814,-0.850,1.819,34.607,-9.583,264.404
-0.942,-0.732,1.882,31.189,-3.967,268.066
-1.093,-0.598,1.978,25.452,-1.099,270.630
-1.151,-0.421,2.123,15.686,2.502,272.522
-1.184,-0.291,2.217,0.732,8.057,274.109
-1.188,-0.198,2.223,-18.616,16.907,273.254
-1.153,-0.174,2.167,-38.940,27.283,270.508
-1.077,-0.196,2.081,-57.556,37.842,268.433
-1.026,-0.193,1.983,-74.646,49.500,268.738
-0.985,-0.232,1.929,-89.783,64.087,268.616
-1.043,-0.254,1.864,-104.370,77.209,264.648
-1.174,-0.217,1.775,-120.300,83.862,252.380
-1.318,-0.187,1.710,-136.536,86.182,239.502
-1.386,-0.125,1.639,-154.663,86.548,223.511
-1.425,-0.121,1.537,-174.622,86.182,206.909
-1.392,-0.159,1.437,-193.787,83.008,192.688
-1.434,-0.253,1.195,-209.045,77.515,185.059
-1.308,-0.260,1.088,-218.506,83.191,178.223
-1.310,-0.283,0.969,-221.436,87.280,176.147
-1.360,-0.276,0.879,-219.666,95.276,178.406
-1.456,-0.237,0.869,-218.018,110.229,177.368
-1.537,-0.163,0.919,-218.445,120.667,172.058
-1.644,-0.088,0.962,-228.333,122.253,165.466
-1.789,0.001,0.973,-250.427,108.643,157.227
-1.913,0.170,0.873,-283.875,80.017,146.179
-2.034,0.368,0.671,-322.021,38.818,132.263
-2.111,0.521,0.394,-355.225,-6.348,115.723
-2.139,0.612,0.015,-376.770,-45.227,91.614
-2.144,0.677,-0.382,-379.272,-72.632,55.908
-2.108,0.681,-0.663,-358.643,-90.149,12.329
-2.045,0.651,-0.802,-317.749,-98.633,-30.579
-1.926,0.608,-0.743,-262.817,-98.450,-72.266
-1.743,0.546,-0.502,-203.552,-88.074,-111.938
-1.602,0.388,-0.237,-149.780,-73.364,-145.630
-1.499,0.289,0.022,-108.337,-55.786,-174.744
-1.471,0.219,0.365,-73.608,-35.889,-201.904
-1.329,0.145,0.569,-53.955,-23.682,-223.450
-1.206,0.055,0.618,-52.490,-22.766,-238.647
-1.142,-0.027,0.599,-54.932,-30.151,-247.253
-1.168,-0.117,0.538,-55.481,-39.612,-251.709
-1.238,-0.188,0.522,-52.795,-47.241,-257.385
-1.254,-0.259,0.539,-47.546,-51.453,-265.564
-1.219,-0.331,0.524,-41.626,-54.199,-274.475
-1.158,-0.393,0.501,-35.278,-57.800,-281.494
-1.115,-0.464,0.492,-26.062,-62.622,-283.813
-1.016,-0.476,0.536,-15.015,-65.125,-284.851
-0.940,-0.472,0.564,-7.629,-67.383,-282.959
-0.925,-0.485,0.558,-3.296,-68.909,-282.532
-0.874,-0.463,0.535,-0.671,-70.801,-285.828
-0.806,-0.455,0.505,0.000,-75.012,-288.391
-0.784,-0.489,0.426,1.465,-83.740,-289.551
-0.705,-0.510,0.414,4.822,-97.107,-290.466
-0.599,-0.536,0.450,9.216,-116.760,-288.452
-0.505,-0.567,0.482,13.062,-140.503,-281.982
-0.402,-0.616,0.557,19.287,-161.621,-273.804
-0.248,-0.634,0.679,24.109,-176.636,-265.259
-0.080,-0.633,0.788,27.649,-186.646,-255.066
0.059,-0.646,0.869,29.846,-192.261,-243.530
0.150,-0.627,0.908,31.311,-195.557,-230.042
0.186,-0.594,0.939,34.546,-194.946,-214.050
0.194,-0.564,0.976,41.077,-190.735,-199.585
0.223,-0.536,1.004,47.607,-184.021,-189.026
0.217,-0.510,1.064,52.856,-178.406,-181.091
0.181,-0.471,1.149,56.030,-176.270,-174.438
0.185,-0.416,1.249,54.871,-175.781,-166.870
0.209,-0.373,1.391,52.673,-177.551,-157.471
0.252,-0.308,1.550,46.082,-181.213,-147.888
0.298,-0.250,1.644,31.494,-185.608,-136.902
0.378,-0.201,1.699,12.451,-189.392,-125.549
0.467,-0.171,1.679,-9.155,-191.711,-115.662
0.502,-0.205,1.538,-31.677,-194.275,-106.750
0.538,-0.264,1.350,-49.805,-195.312,-98.816
0.548,-0.309,1.231,-57.739,-196.472,-87.830
0.532,-0.344,1.168,-56.213,-198.303,-73.120
0.448,-0.325,1.192,-46.936,-198.730,-54.688
0.343,-0.267,1.365,-32.043,-194.336,-35.278
0.253,-0.136,1.608,-20.752,-187.073,-17.883
0.100,-0.085,1.738,-19.897,-176.758,-3.967
0.377,0.258,2.063,-31.189,-152.222,0.305
0.151,0.177,2.060,-44.373,-156.067,19.775
-0.152,0.272,1.784,-63.660,-155.212,24.719
-0.109,0.353,1.685,-79.285,-126.099,12.695
-0.171,0.234,1.497,-79.956,-96.802,6.775
-0.149,0.294,1.400,-74.097,-69.702,6.287
-0.176,0.375,1.319,-62.866,-51.575,12.695
-0.295,0.475,1.260,-45.105,-41.077,28.870
-0.442,0.580,1.244,-27.100,-28.442,44.800
-0.543,0.683,1.268,-11.169,-14.771,49.744
-0.601,0.778,1.291,-0.793,-1.953,47.791
-0.601,0.858,1.291,2.502,10.498,41.260
-0.612,0.891,1.254,0.488,19.592,32.776
-0.624,0.894,1.198,-4.822,22.034,24.231
-0.587,0.854,1.104,-11.658,19.836,16.479
-0.548,0.785,0.992,-17.273,14.526,9.521
-0.463,0.726,0.868,-20.264,9.766,2.380
-0.369,0.659,0.732,-18.738,6.287,-1.587
-0.288,0.601,0.644,-12.024,6.348,-2.441
-0.220,0.567,0.594,-2.502,10.254,-1.282
-0.183,0.552,0.583,7.080,15.259,2.258
-0.198,0.545,0.592,14.832,20.813,6.897
-0.221,0.541,0.602,20.325,26.672,8.606
-0.213,0.536,0.620,23.376,29.724,7.629
-0.248,0.495,0.625,23.804,27.954,9.094
-0.262,0.480,0.615,20.691,25.513,8.057
-0.226,0.483,0.609,17.090,25.269,3.296
-0.196,0.471,0.616,16.541,23.376,2.014
-0.232,0.460,0.605,16.296,18.555,4.944
-0.252,0.461,0.613,16.479,14.954,6.958
-0.252,0.478,0.648,17.273,15.442,6.897

-0.950,-0.783,1.402,192.444,24.719,260.071
-1.049,-0.745,1.522,199.463,13.062,258.606
-1.149,-0.691,1.583,198.120,-7.935,257.812
-1.128,-0.638,1.618,191.772,-28.687,254.578
-0.947,-0.627,1.764,183.655,-35.461,251.221
-0.700,-0.602,1.966,174.377,-32.898,246.643
-0.501,-0.553,2.113,159.668,-28.381,244.568
-0.445,-0.560,2.151,138.367,-17.029,247.192
-0.507,-0.532,2.181,114.746,5.676,247.620
-0.602,-0.466,2.144,91.370,32.776,241.089
-0.697,-0.506,2.011,70.984,58.472,229.858
-0.770,-0.560,1.824,54.810,79.407,213.257
-0.783,-0.559,1.599,44.983,89.600,195.496
-0.725,-0.549,1.375,42.542,88.623,184.265
-0.639,-0.583,1.247,45.532,83.130,181.152
-0.519,-0.612,1.184,51.575,75.684,182.495
-0.392,-0.597,1.215,57.739,70.496,186.096
-0.286,-0.539,1.328,61.890,67.688,191.162
-0.234,-0.453,1.496,59.387,66.345,197.266
-0.234,-0.338,1.665,47.363,67.749,204.773
-0.288,-0.229,1.795,25.574,71.960,213.379
-0.352,-0.221,1.871,-3.296,81.299,221.863
-0.445,-0.291,1.798,-36.133,85.938,223.022
-0.636,-0.357,1.526,-68.481,78.369,212.097
-0.679,-0.425,1.261,-94.849,72.266,196.960
-0.782,-0.518,0.986,-110.657,62.927,183.594
-0.770,-0.552,0.779,-114.990,49.011,168.518
-0.737,-0.623,0.707,-110.046,36.987,160.217
-0.605,-0.655,0.751,-102.478,27.161,157.898
-0.535,-0.714,0.866,-96.802,15.503,166.687
-0.548,-0.700,1.046,-95.215,5.920,183.838
-0.633,-0.684,1.200,-101.563,6.287,200.928
-0.818,-0.615,1.360,-112.610,13.367,214.966
-1.014,-0.503,1.468,-128.967,23.987,223.816
-1.147,-0.468,1.585,-148.254,38.696,228.149
-1.241,-0.437,1.541,-169.189,49.744,224.121
-1.391,-0.219,1.370,-195.557,58.960,212.891
-1.561,0.067,1.249,-218.140,65.491,199.280
-1.825,0.384,1.093,-240.234,60.730,185.120
-2.143,0.735,0.928,-267.700,41.626,164.429
-2.448,0.963,0.668,-297.791,16.846,137.390
-2.770,1.110,0.388,-317.017,-10.254,98.083
-2.997,1.057,0.240,-321.960,-41.504,39.551
-2.732,0.766,0.119,-322.266,-77.087,-27.771
-2.170,0.417,0.090,-309.753,-106.873,-91.797
-1.652,0.053,0.175,-288.025,-128.418,-135.742
-1.296,-0.230,0.280,-256.653,-140.808,-165.100
-1.165,-0.397,0.392,-223.572,-135.193,-185.303
-1.058,-0.458,0.508,-188.477,-107.971,-205.933
-1.032,-0.474,0.536,-157.227,-70.679,-226.440
-1.142,-0.477,0.511,-131.836,-36.377,-243.713
-1.308,-0.441,0.583,-108.948,-13.123,-259.888
-1.470,-0.430,0.716,-92.651,-3.113,-274.109
-1.576,-0.452,0.846,-86.548,-2.136,-287.903
-1.628,-0.502,0.984,-90.332,-8.301,-302.551
-1.491,-0.526,1.041,-103.638,-24.109,-312.866
-1.304,-0.603,0.926,-121.582,-51.514,-315.796
-1.149,-0.724,0.714,-132.446,-84.045,-313.660
-0.957,-0.824,0.525,-130.920,-106.812,-311.584
-0.707,-0.892,0.460,-115.723,-116.882,-310.547
-0.490,-0.895,0.470,-91.858,-122.498,-308.167
-0.463,-0.852,0.549,-67.505,-127.136,-301.636
-0.546,-0.764,0.661,-47.424,-128.540,-294.678
-0.678,-0.678,0.809,-34.424,-131.470,-293.274
-0.753,-0.624,0.929,-29.175,-141.174,-295.593
-0.760,-0.619,1.023,-30.396,-156.982,-298.828
-0.613,-0.648,1.081,-33.997,-176.941,-300.293
-0.314,-0.723,1.164,-36.621,-196.045,-296.875
0.043,-0.802,1.221,-39.246,-213.623,-289.978
0.341,-0.887,1.238,-40.039,-228.088,-275.513
0.546,-0.921,1.280,-36.255,-236.694,-257.507
0.646,-0.932,1.336,-29.785,-235.657,-236.328
0.668,-0.867,1.420,-20.630,-222.168,-215.637
0.595,-0.771,1.436,-12.451,-200.684,-197.754
0.485,-0.696,1.493,-3.723,-179.199,-181.030
0.410,-0.568,1.609,3.174,-163.757,-164.795
0.346,-0.512,1.703,4.700,-155.273,-147.583
0.335,-0.388,1.807,1.343,-149.109,-138.428
0.402,-0.294,1.955,-4.822,-144.958,-129.272
0.474,-0.258,2.012,-12.817,-144.348,-116.577
0.518,-0.241,1.995,-23.010,-142.456,-102.173
0.592,-0.213,1.947,-31.677,-133.057,-89.111
0.652,-0.168,1.902,-35.400,-119.263,-75.623
0.653,-0.110,1.800,-35.156,-102.295,-62.012
0.591,-0.051,1.682,-32.288,-83.069,-49.377
0.557,0.059,1.591,-26.489,-63.965,-37.659
0.368,0.069,1.459,-21.606,-44.006,-31.067
0.536,0.313,1.541,-24.170,-16.724,-26.733
0.356,0.257,1.505,-21.057,-26.672,-2.258
0.056,0.314,1.266,-25.818,-42.114,11.841
-0.046,0.391,1.069,-30.396,-32.837,5.798
0.095,0.412,1.038,-22.644,-13.489,-2.747
0.299,0.406,1.073,-14.282,-1.587,-2.319
0.226,0.413,1.013,-9.033,-3.235,8.606
0.139,0.404,0.915,-3.052,1.953,22.217
0.097,0.415,0.867,3.174,23.315,20.203
0.101,0.465,0.955,14.282,40.833,18.372
-0.026,0.482,1.013,18.616,44.128,27.466
-0.219,0.519,0.993,14.526,38.269,35.706
-0.316,0.572,0.971,8.362,36.255,31.860
-0.310,0.606,0.966,3.784,38.696,20.325
-0.247,0.644,0.949,-1.465,40.588,8.972
-0.206,0.649,0.893,-6.653,36.133,2.441
-0.174,0.648,0.838,-10.559,27.039,0.244
-0.141,0.643,0.808,-13.306,17.273,1.221
-0.162,0.620,0.748,-14.832,6.897,2.808
-0.150,0.613,0.663,-14.893,-0.793,1.160
-0.111,0.557,0.621,-13.123,-3.235,0.916
-0.074,0.498,0.591,-9.094,-3.540,1.038
-0.036,0.482,0.628,-3.906,-1.404,1.038
-0.037,0.479,0.662,0.977,0.977,1.770
-0.069,0.487,0.679,4.272,4.028,2.319
-0.101,0.497,0.707,5.798,7.263,0.671
-0.117,0.508,0.742,6.165,7.080,-0.977
-0.126,0.485,0.769,4.456,3.967,-1.953
-0.093,0.494,0.771,0.854,0.610,-3.967
-0.047,0.475,0.781,-1.831,-0.916,-5.432
-0.004,0.460,0.799,-1.831,-1.648,-5.249
0.017,0.444,0.804,-1.282,-2.014,-3.540

0.986,-0.590,1.012,41.321,-121.826,-38.757
0.849,-0.679,1.000,38.757,-140.137,-14.587
0.734,-0.678,1.046,35.767,-136.047,3.845
0.627,-0.645,1.079,35.706,-122.437,6.470
0.624,-0.609,1.187,40.527,-103.455,-0.061
0.638,-0.584,1.312,41.931,-91.858,-4.272
0.603,-0.588,1.380,36.865,-89.661,-0.793
0.690,-0.576,1.546,28.442,-90.027,5.737
0.642,-0.526,1.604,16.235,-102.112,13.855
0.622,-0.541,1.613,1.770,-109.680,24.109
0.619,-0.530,1.522,-12.756,-108.459,30.640
0.621,-0.592,1.399,-19.043,-100.464,36.255
0.630,-0.618,1.303,-15.991,-87.952,41.321
0.612,-0.606,1.277,-6.714,-74.951,47.791
0.548,-0.572,1.298,3.845,-62.622,53.833
0.440,-0.488,1.312,10.864,-53.406,58.777
0.298,-0.398,1.335,14.832,-48.767,62.195
0.210,-0.320,1.378,14.099,-48.523,63.477
0.215,-0.243,1.409,8.667,-55.420,64.026
0.193,-0.166,1.525,-2.197,-78.796,65.125
