aX,aY,aZ,gX,gY,gZ
0.056,0.930,0.250,-13.184,14.221,10.681
-0.008,0.867,0.265,-7.568,1.404,4.089
-0.075,0.829,0.246,-6.226,-4.395,-2.930
-0.090,0.825,0.226,-8.118,-5.005,-9.277
-0.111,0.833,0.217,-11.780,-2.136,-13.367
-0.134,0.852,0.176,-18.066,5.981,-13.489
-0.170,0.910,0.106,-23.621,20.203,-11.414
-0.229,0.998,0.041,-27.649,38.269,-9.521
-0.261,1.047,0.012,-29.236,57.495,-8.728
-0.219,1.085,0.037,-27.893,78.247,-9.888
-0.152,1.132,0.092,-27.649,95.642,-14.404
-0.111,1.184,0.153,-30.334,104.492,-21.667
-0.141,1.227,0.215,-35.278,105.835,-29.053
-0.251,1.233,0.230,-42.114,105.530,-37.109
-0.375,1.222,0.192,-50.781,108.521,-47.546
-0.476,1.242,0.093,-61.768,117.554,-63.782
-0.548,1.297,0.003,-72.449,128.906,-83.618
-0.652,1.288,-0.121,-83.313,144.409,-100.891
-0.728,1.280,-0.231,-99.365,174.133,-114.197
-0.777,1.327,-0.326,-118.652,217.468,-122.864
-0.754,1.382,-0.400,-140.320,264.526,-124.939
-0.675,1.461,-0.485,-161.926,309.998,-122.742
-0.562,1.583,-0.506,-178.284,342.163,-123.596
-0.350,1.724,-0.443,-186.462,352.295,-130.432
-0.131,1.737,-0.329,-181.213,335.754,-145.752
-0.036,1.667,-0.114,-162.109,294.067,-164.734
-0.039,1.469,0.098,-143.738,243.347,-179.199
-0.130,1.215,0.144,-144.226,200.073,-188.354
-0.275,0.974,0.049,-160.278,169.434,-196.411
-0.500,0.807,-0.220,-185.425,152.344,-206.543
-0.692,0.768,-0.555,-213.684,158.875,-221.252

0.829,-2.076,-0.217,-115.601,233.398,-237.305
1.240,-2.524,0.010,-133.301,222.473,-218.079
1.531,-2.824,0.168,-154.846,188.477,-203.430
1.523,-2.953,0.229,-174.866,125.916,-198.547
1.425,-2.960,0.066,-189.209,54.871,-210.205
1.275,-2.804,-0.507,-196.350,-2.197,-239.685
1.042,-2.446,-1.274,-193.542,-24.475,-288.391
1.450,-1.943,-1.971,-181.274,31.189,-356.323
2.204,-0.895,-2.636,-163.818,128.906,-413.330
3.159,0.791,-2.197,-128.296,229.431,-405.884
3.640,1.970,-1.036,-78.491,313.721,-297.302
3.651,1.757,-0.106,-18.372,349.304,-102.966
3.373,0.695,0.763,45.044,304.199,104.431
2.911,-0.701,1.598,95.703,197.632,241.150
2.204,-1.874,1.695,98.206,46.936,301.819
1.378,-2.337,0.982,54.871,-118.286,305.237
0.398,-2.235,-0.027,-5.554,-299.255,267.151
-0.539,-1.717,-1.095,-50.476,-443.848,204.529
-1.236,-1.106,-1.964,-57.556,-511.047,127.075
-1.552,-0.626,-2.256,-38.025,-506.653,52.979
-1.520,-0.538,-2.231,-9.521,-435.242,7.629
-1.302,-0.566,-2.060,0.061,-317.139,-8.728
-0.828,-0.428,-1.871,-13.977,-173.889,-7.629
-0.251,-0.147,-1.721,-34.729,-42.236,5.493
0.340,-0.039,-1.589,-45.227,50.964,29.846
0.925,-0.007,-1.469,-39.124,103.882,56.641
1.449,-0.026,-1.372,-21.240,101.257,80.261
1.875,-0.054,-1.283,5.127,53.406,96.436
2.005,-0.037,-1.386,38.330,-28.442,107.178
2.151,-0.130,-1.571,77.271,-112.122,117.859
2.155,-0.126,-1.770,116.333,-194.885,128.845
2.054,-0.156,-1.900,154.297,-276.733,142.517
1.900,-0.254,-1.844,191.162,-341.858,159.912
1.725,-0.399,-1.676,219.666,-375.305,184.448
1.519,-0.583,-1.464,237.427,-378.967,210.693
1.235,-0.679,-1.191,243.042,-364.868,230.225
1.064,-0.674,-0.896,237.793,-329.407,246.887
0.927,-0.683,-0.646,228.027,-285.095,263.428
0.891,-0.708,-0.363,218.567,-242.798,273.621
0.926,-0.757,-0.107,211.914,-213.806,273.499
1.003,-0.798,0.106,203.857,-200.989,267.944
1.055,-0.789,0.247,190.063,-198.059,260.681
1.071,-0.651,0.298,170.471,-199.402,249.817
1.056,-0.369,0.299,151.123,-208.679,237.854
1.081,-0.087,0.274,137.329,-224.548,229.858
1.057,0.072,0.167,130.981,-243.591,232.605
0.982,0.147,0.062,133.789,-262.939,243.835
0.786,0.099,0.034,141.479,-276.428,258.545
0.520,-0.023,0.120,147.888,-270.325,274.231
0.308,-0.161,0.271,147.156,-243.164,285.339
0.209,-0.187,0.395,136.169,-203.186,285.034
0.178,-0.112,0.525,121.277,-159.912,272.766
0.228,-0.011,0.667,108.521,-127.319,256.470
0.291,0.121,0.804,97.839,-116.638,239.197
0.307,0.262,0.911,86.304,-126.709,218.384
0.156,0.373,0.926,74.585,-152.039,198.181
-0.036,0.390,0.917,63.477,-176.331,179.260
-0.183,0.422,0.859,50.232,-193.604,157.837
-0.386,0.410,0.807,34.790,-200.073,135.986
-0.585,0.444,0.714,12.268,-186.646,117.554
-0.767,0.581,0.591,-19.226,-158.691,100.342
-0.893,0.794,0.427,-51.453,-119.141,82.336
-0.927,1.057,0.288,-74.219,-72.021,63.782
-0.877,1.306,0.180,-83.618,-24.719,46.265
-0.736,1.521,0.143,-80.627,8.545,31.799
-0.584,1.642,0.195,-65.002,23.315,21.484
-0.420,1.615,0.283,-44.128,22.644,17.639
-0.299,1.512,0.420,-27.161,12.390,16.846
-0.199,1.417,0.505,-20.203,3.662,13.916
-0.074,1.286,0.533,-17.395,-5.554,6.958
0.004,1.230,0.541,-19.043,-21.545,0.793
-0.048,1.203,0.507,-27.893,-35.645,-0.916
-0.220,1.161,0.377,-41.077,-36.072,4.150
-0.397,1.115,0.216,-52.673,-21.667,10.315
-0.510,1.071,0.105,-60.852,-0.183,8.972
-0.535,1.039,0.060,-67.566,26.611,2.808
-0.486,0.990,0.037,-73.181,55.908,-2.747
-0.400,0.952,0.010,-80.688,80.750,-6.897
-0.275,0.955,-0.021,-89.844,98.694,-12.512
-0.124,0.972,-0.115,-96.375,106.262,-19.287
0.016,1.012,-0.187,-95.154,97.778,-26.978
0.117,1.050,-0.201,-86.243,73.608,-33.997
0.176,1.051,-0.232,-75.439,44.006,-38.208
0.209,1.066,-0.322,-67.078,21.667,-39.368
0.218,1.083,-0.426,-56.885,5.737,-35.278
0.156,1.094,-0.510,-43.945,-5.920,-26.184
0.042,1.084,-0.523,-31.067,-10.620,-15.381
-0.065,1.062,-0.496,-21.790,-5.493,-5.127
-0.171,1.033,-0.482,-18.677,9.583,3.113
-0.257,1.000,-0.447,-17.822,30.273,10.132
-0.339,0.952,-0.399,-17.639,51.941,13.245
-0.390,0.920,-0.328,-19.348,76.904,10.986
-0.435,0.930,-0.253,-25.574,101.624,4.700
-0.474,0.954,-0.207,-33.447,124.268,-4.883
-0.484,1.027,-0.182,-41.138,141.724,-18.494
-0.474,1.119,-0.167,-45.471,148.926,-36.194
-0.470,1.167,-0.150,-46.936,143.860,-54.382
-0.486,1.200,-0.132,-47.607,138.367,-69.824
-0.477,1.214,-0.105,-48.340,139.648,-82.092
-0.495,1.232,-0.102,-52.917,145.386,-89.478
-0.557,1.242,-0.093,-61.157,152.344,-90.942
-0.567,1.263,-0.066,-72.754,165.894,-88.196
-0.498,1.316,-0.099,-88.074,187.012,-86.548
-0.329,1.350,-0.122,-99.365,204.224,-87.402
-0.120,1.352,-0.140,-103.271,206.543,-92.102
-0.021,1.337,-0.166,-100.037,191.711,-101.135
-0.026,1.286,-0.183,-90.820,169.312,-113.525
-0.062,1.214,-0.149,-83.557,151.978,-127.075
-0.115,1.100,-0.129,-84.656,145.386,-140.320
-0.089,1.011,-0.125,-93.933,150.513,-153.870
0.043,1.047,-0.134,-108.582,163.879,-165.894
0.185,1.118,-0.166,-125.061,174.988,-171.021
0.302,1.121,-0.201,-137.756,179.810,-166.626
0.390,1.049,-0.246,-144.836,174.500,-158.813
0.414,0.979,-0.281,-150.452,159.363,-152.649
0.377,0.901,-0.350,-157.532,138.062,-149.109
0.310,0.810,-0.448,-163.208,118.408,-148.926
0.250,0.750,-0.577,-163.513,100.769,-155.151
0.267,0.638,-0.707,-154.358,80.688,-165.771

0.841,-1.726,-0.267,-95.947,78.796,-175.842
0.876,-1.898,-0.264,-91.064,57.983,-200.134
0.920,-1.927,-0.302,-89.172,44.800,-232.422
0.763,-1.951,-0.451,-90.759,46.753,-262.451
0.911,-1.761,-0.601,-98.877,82.397,-290.100
1.185,-1.585,-0.904,-120.728,114.502,-300.659
1.679,-1.120,-1.435,-145.264,168.457,-302.795
2.405,-0.329,-1.758,-151.062,226.440,-296.204
3.096,0.581,-1.600,-124.817,261.536,-267.517
3.266,1.041,-1.164,-54.932,235.596,-195.679
3.141,0.889,-0.451,22.644,169.983,-87.097
2.740,0.215,-0.011,73.425,88.440,36.377
2.193,-0.598,0.209,99.915,5.493,134.644
1.562,-1.150,0.253,100.281,-80.017,184.021
0.950,-1.531,0.003,84.595,-167.480,196.533
0.365,-1.681,-0.362,48.889,-245.178,185.181
-0.066,-1.570,-0.774,0.610,-288.757,155.701
-0.238,-1.314,-1.262,-43.701,-288.879,118.652
-0.216,-0.900,-1.626,-69.641,-256.348,88.013
-0.048,-0.546,-1.842,-73.730,-212.158,74.158
0.177,-0.331,-2.012,-64.087,-174.744,77.515
0.440,-0.121,-2.080,-43.701,-147.461,92.651
0.705,0.069,-2.102,-11.047,-137.512,116.455
0.969,0.158,-1.992,33.386,-148.254,143.921
1.065,0.049,-1.852,84.778,-174.561,177.246
1.216,-0.121,-1.566,133.362,-186.340,208.923
1.359,-0.292,-1.303,174.561,-198.975,234.680
1.456,-0.529,-1.003,208.008,-228.943,249.268
1.524,-0.797,-0.683,232.910,-267.273,248.352
1.478,-0.951,-0.386,238.892,-301.636,233.032
1.453,-0.907,-0.161,224.609,-324.402,212.402
1.481,-0.774,-0.100,200.378,-335.999,197.021
1.434,-0.638,-0.115,176.880,-340.515,193.237
1.289,-0.549,-0.101,155.945,-333.313,201.904
1.092,-0.465,-0.098,131.592,-309.448,219.971
0.938,-0.376,-0.106,108.215,-268.250,238.831
0.894,-0.287,-0.076,97.839,-221.985,251.831
0.902,-0.217,0.015,98.328,-186.523,256.958
0.903,-0.170,0.096,101.685,-167.664,255.920
0.942,-0.141,0.174,106.323,-164.062,253.845
0.988,-0.114,0.253,112.488,-174.194,251.709
0.986,-0.076,0.308,116.516,-192.322,246.277
0.922,-0.042,0.403,119.568,-213.745,239.014
0.746,-0.071,0.520,122.437,-236.938,233.948
0.459,-0.134,0.602,118.958,-259.949,229.858
0.149,-0.144,0.722,103.088,-276.611,223.389
-0.180,-0.081,0.765,70.984,-277.283,216.675
-0.572,0.038,0.670,27.161,-257.568,207.825
-0.940,0.262,0.547,-17.517,-218.201,193.848
-1.145,0.564,0.385,-55.908,-163.330,172.546
-1.206,0.916,0.177,-85.510,-101.563,146.301
-1.163,1.242,0.048,-98.267,-40.161,120.667
-1.013,1.441,-0.001,-92.773,12.512,98.328
-0.797,1.565,-0.010,-79.834,51.331,81.543
-0.652,1.655,-0.005,-68.665,72.571,72.388
-0.561,1.806,-0.067,-62.012,76.660,68.176
-0.485,1.908,-0.171,-52.551,62.683,63.171
-0.460,1.866,-0.212,-34.119,35.583,56.030
-0.490,1.743,-0.154,-10.986,5.371,50.659
-0.561,1.523,-0.073,5.493,-17.517,45.227
-0.628,1.310,-0.032,9.705,-27.283,37.109
-0.667,1.178,-0.028,2.869,-21.667,26.672
-0.676,1.108,-0.058,-10.559,-3.418,13.367
-0.628,1.113,-0.110,-26.245,23.254,-0.854
-0.503,1.143,-0.165,-39.612,53.772,-13.000
-0.329,1.133,-0.211,-49.561,81.665,-23.376
-0.123,1.106,-0.244,-57.434,101.746,-32.837
0.059,1.086,-0.250,-60.486,111.877,-40.649
0.235,1.079,-0.230,-59.570,110.352,-45.410
0.390,1.058,-0.201,-55.786,98.633,-47.180
0.510,1.037,-0.185,-50.598,79.407,-47.119
0.601,1.020,-0.148,-42.297,55.908,-46.753
0.648,1.026,-0.120,-33.813,31.250,-44.800
0.672,1.060,-0.117,-30.884,10.986,-38.818
0.627,1.122,-0.158,-31.128,-1.343,-28.198
0.584,1.184,-0.186,-29.358,-4.272,-13.916
0.508,1.197,-0.190,-23.865,-2.319,1.221
0.438,1.143,-0.150,-16.724,4.456,16.052
0.370,1.066,-0.105,-12.085,15.930,28.992
0.318,1.003,-0.035,-11.292,30.579,38.025
0.288,0.949,0.034,-13.672,45.349,42.725
0.300,0.916,0.092,-17.334,56.274,43.823
0.327,0.894,0.125,-21.545,60.669,42.053
0.336,0.905,0.116,-26.794,57.434,38.391
0.322,0.944,0.079,-31.128,47.241,33.752
0.275,0.990,0.037,-31.616,32.166,29.297
0.145,1.021,-0.048,-30.457,16.479,25.391
-0.049,1.061,-0.140,-29.724,4.517,21.057
-0.314,1.070,-0.217,-31.616,1.831,16.357
-0.615,1.054,-0.292,-37.415,17.700,9.949
-0.920,1.065,-0.407,-49.683,56.580,0.488
-1.113,1.162,-0.529,-66.589,116.028,-10.803
-1.106,1.284,-0.591,-83.252,190.552,-24.475
-0.937,1.393,-0.594,-96.008,258.179,-38.818
-0.724,1.445,-0.504,-106.506,294.983,-51.636
-0.585,1.436,-0.383,-115.417,296.875,-63.782
-0.484,1.428,-0.284,-120.300,272.095,-76.599
-0.394,1.402,-0.212,-124.023,230.042,-90.088
-0.341,1.343,-0.215,-126.465,176.697,-104.126
-0.291,1.298,-0.279,-126.526,119.263,-119.995
-0.242,1.253,-0.370,-122.192,64.148,-135.986
-0.249,1.168,-0.418,-117.981,19.409,-148.193
-0.367,1.111,-0.495,-120.667,-3.784,-153.748
-0.495,1.120,-0.619,-129.211,-2.136,-157.898
-0.572,1.193,-0.737,-140.381,19.043,-164.062
-0.576,1.243,-0.830,-147.583,49.561,-170.410
-0.528,1.197,-0.866,-146.179,80.017,-174.011
-0.465,1.039,-0.843,-138.733,105.164,-175.049
-0.394,0.759,-0.771,-129.089,120.056,-178.894
-0.301,0.473,-0.701,-119.690,126.465,-189.758
-0.223,0.204,-0.597,-110.596,126.160,-208.069
-0.171,-0.030,-0.501,-104.126,116.882,-231.140
-0.086,-0.247,-0.401,-98.633,100.647,-257.935
0.128,-0.493,-0.381,-92.346,74.097,-284.302
0.483,-0.651,-0.430,-84.656,40.710,-306.274
0.651,-0.676,-0.388,-77.026,6.836,-314.209
0.681,-0.771,-0.396,-69.153,-14.282,-301.636
0.683,-1.065,-0.458,-51.086,-19.836,-273.682
0.637,-1.513,-0.441,-27.954,-14.160,-243.469

0.437,-2.345,-0.238,3.723,36.560,-234.253
0.380,-2.686,-0.091,9.827,75.500,-264.343
0.364,-2.918,0.040,1.099,115.723,-308.472
0.470,-3.062,0.019,-26.794,162.903,-355.347
0.646,-3.020,-0.322,-75.745,227.295,-398.560
1.515,-2.750,-0.541,-143.494,321.838,-431.213
2.722,-2.115,-1.331,-224.487,401.428,-438.538
4.000,-0.663,-2.029,-295.288,477.173,-434.998
4.000,0.847,-2.438,-298.706,471.069,-400.146
4.000,1.979,-1.728,-187.195,336.548,-295.471
4.000,2.046,-0.638,-23.926,154.297,-117.188
3.398,0.829,-0.090,106.201,6.775,94.788
2.382,-0.531,0.226,172.791,-88.135,265.137
1.378,-1.582,0.489,186.279,-162.842,350.830
0.445,-2.283,0.494,165.222,-225.586,353.821
-0.341,-2.556,0.239,119.934,-273.071,301.025
-0.875,-2.389,-0.026,51.941,-293.396,219.482
-1.101,-1.948,-0.406,-23.254,-278.748,138.306
-0.857,-1.580,-0.686,-87.097,-216.064,78.613
-0.461,-1.172,-1.007,-129.456,-145.081,39.917
-0.006,-0.836,-1.284,-146.790,-108.643,18.982
0.373,-0.494,-1.571,-148.193,-107.422,13.916
0.658,-0.144,-1.931,-142.029,-112.793,24.170
0.776,0.171,-2.289,-121.155,-123.047,45.410
0.896,0.329,-2.463,-74.280,-137.573,73.425
0.940,0.286,-2.515,-8.789,-154.114,104.248
1.064,0.096,-2.384,57.373,-156.311,130.859
1.201,0.046,-2.098,112.854,-148.315,152.161
1.393,-0.065,-1.748,161.133,-142.639,175.659
1.628,-0.203,-1.417,203.430,-140.625,196.594
1.826,-0.354,-1.075,237.915,-152.710,212.463
1.910,-0.483,-0.719,261.169,-183.228,228.027
2.014,-0.579,-0.408,271.545,-211.853,245.178
2.077,-0.724,-0.227,271.240,-239.136,259.949
1.992,-0.831,-0.114,261.169,-270.630,262.817
1.797,-0.784,-0.058,243.042,-306.580,252.502
1.559,-0.651,-0.059,220.520,-343.689,240.967
1.321,-0.585,-0.086,200.623,-374.207,239.807
1.064,-0.586,-0.079,183.044,-387.756,249.329
0.788,-0.591,-0.038,164.307,-381.836,263.306
0.558,-0.523,-0.009,142.090,-356.689,275.574
0.433,-0.338,0.053,118.835,-315.613,280.701
0.346,-0.029,0.094,98.755,-271.240,277.100
0.318,0.211,0.163,90.698,-234.253,269.348
0.347,0.321,0.340,97.168,-209.473,267.273
0.342,0.337,0.523,105.347,-195.007,272.766
0.307,0.376,0.622,104.065,-184.937,278.320
0.337,0.464,0.670,96.802,-177.673,276.672
0.340,0.505,0.732,90.271,-168.457,271.851
0.245,0.596,0.712,80.322,-154.785,271.057
0.041,0.654,0.636,68.176,-143.188,268.494
-0.224,0.638,0.595,61.462,-137.817,259.033
-0.460,0.633,0.626,55.298,-130.920,241.211
-0.666,0.678,0.655,42.297,-114.197,214.722
-0.810,0.745,0.653,20.569,-87.952,184.448
-0.856,0.799,0.613,-5.005,-58.594,156.921
-0.863,0.867,0.535,-30.823,-30.945,134.583
-0.829,1.013,0.453,-55.420,-2.869,117.065
-0.856,1.173,0.341,-73.975,23.132,103.760
-0.859,1.242,0.192,-81.787,39.795,93.323
-0.869,1.294,0.106,-83.069,50.110,79.651
-0.769,1.369,0.029,-75.928,52.856,59.143
-0.623,1.340,-0.003,-61.035,40.405,33.630
-0.495,1.271,0.014,-45.105,19.043,8.972
-0.427,1.219,0.004,-36.926,1.282,-9.644
-0.359,1.205,-0.024,-34.729,-8.972,-22.400
-0.281,1.209,-0.068,-33.142,-11.963,-30.701
-0.251,1.163,-0.065,-29.297,-10.559,-34.119
-0.233,1.092,-0.029,-24.170,-3.784,-30.457
-0.213,1.001,0.001,-26.123,13.733,-23.376
-0.200,0.968,0.003,-38.757,38.940,-18.250
-0.144,0.964,-0.017,-53.040,62.866,-15.869
-0.093,0.977,-0.017,-62.195,79.041,-14.160
-0.043,0.994,0.006,-69.458,89.539,-11.169
0.038,1.001,0.014,-74.524,97.717,-8.118
0.132,1.012,0.004,-74.158,98.328,-5.005
0.210,1.026,0.000,-68.726,87.646,-3.296
0.243,1.013,-0.003,-60.181,67.993,-2.686
0.234,1.008,-0.033,-48.950,45.105,-1.831
0.196,1.003,-0.046,-35.645,21.790,-2.625
0.130,0.970,-0.022,-23.071,1.709,-3.296
0.046,0.936,-0.006,-14.832,-7.385,-2.380
-0.040,0.901,-0.005,-11.536,-5.798,0.793
-0.124,0.878,0.013,-11.719,3.357,4.578
-0.188,0.877,0.018,-14.526,20.447,7.141
-0.204,0.875,0.031,-17.456,39.490,8.057
-0.209,0.865,0.050,-20.264,56.396,5.798
-0.211,0.886,0.081,-24.109,69.641,0.000
-0.211,0.941,0.093,-29.480,79.773,-7.874
-0.198,1.000,0.106,-35.156,86.426,-18.066
-0.190,1.090,0.070,-40.527,87.341,-29.846
-0.244,1.211,0.008,-41.870,79.468,-43.030
-0.421,1.274,-0.008,-39.551,66.101,-55.908
-0.642,1.295,-0.024,-39.429,66.223,-66.223
-0.765,1.304,-0.026,-45.837,90.027,-75.317
-0.734,1.297,-0.061,-58.960,127.197,-82.886
-0.574,1.299,-0.153,-75.439,161.743,-92.102
-0.349,1.361,-0.191,-89.233,181.213,-103.882
-0.149,1.460,-0.175,-98.328,184.509,-114.868
-0.021,1.550,-0.167,-102.966,177.368,-120.422
0.033,1.563,-0.149,-102.417,160.461,-119.812
0.020,1.493,-0.141,-100.525,136.292,-117.493
-0.059,1.368,-0.157,-101.563,113.159,-117.737
-0.181,1.248,-0.180,-106.934,98.938,-119.629
-0.328,1.161,-0.208,-116.699,97.473,-122.986
-0.424,1.135,-0.250,-133.606,109.375,-129.028
-0.445,1.120,-0.344,-153.687,128.357,-136.841
-0.389,1.092,-0.432,-169.128,145.447,-145.874
-0.296,1.049,-0.486,-175.049,152.832,-158.081
-0.182,1.002,-0.519,-173.035,146.606,-174.927
-0.072,0.927,-0.557,-165.039,129.639,-193.237
0.033,0.804,-0.578,-149.536,105.652,-210.449
0.097,0.649,-0.576,-129.089,74.585,-227.112
0.170,0.475,-0.580,-109.741,44.617,-242.554
0.302,0.289,-0.580,-92.102,22.705,-254.272
0.506,0.078,-0.608,-77.942,9.949,-260.315
0.729,-0.077,-0.642,-67.505,3.784,-258.545
0.783,-0.176,-0.626,-59.326,0.366,-247.437
0.719,-0.330,-0.627,-50.171,-0.854,-227.234

0.931,-1.412,-0.494,41.931,58.289,-291.199
1.168,-1.283,-0.400,53.223,65.247,-302.368
1.239,-1.148,-0.359,58.350,68.115,-290.100
1.142,-1.058,-0.347,57.556,79.590,-261.475
1.045,-1.031,-0.333,58.777,107.788,-229.065
0.965,-1.121,-0.293,63.965,143.005,-201.782
0.962,-1.234,-0.220,64.636,192.505,-187.378
1.313,-1.128,-0.078,52.429,254.883,-184.448
1.703,-0.945,0.012,27.100,289.062,-175.232
2.091,-0.680,0.029,-1.526,305.847,-158.264
2.234,-0.435,-0.015,-20.142,298.218,-127.380
2.247,-0.201,0.031,-32.593,276.794,-84.839
2.217,0.028,0.067,-47.241,251.160,-34.729
2.237,0.087,-0.005,-55.359,214.417,28.503
2.282,-0.008,-0.116,-50.842,153.748,95.703
2.269,-0.190,-0.308,-39.124,72.144,153.442
2.171,-0.413,-0.560,-20.935,-23.560,204.346
1.936,-0.702,-0.845,1.221,-121.460,249.512
1.579,-1.089,-1.155,21.118,-201.843,284.729
1.160,-1.404,-1.364,34.241,-252.502,296.997
0.784,-1.549,-1.458,43.213,-270.142,284.058
0.523,-1.540,-1.446,47.607,-257.263,258.179
0.427,-1.396,-1.384,44.189,-220.459,231.995
0.491,-1.124,-1.286,34.119,-170.898,215.637
0.624,-0.842,-1.178,23.865,-118.530,213.196
0.877,-0.500,-1.120,18.555,-78.491,219.482
1.160,-0.191,-1.083,24.780,-58.594,225.525
1.420,-0.049,-0.955,48.950,-62.500,236.511
1.503,0.014,-0.714,80.994,-85.876,254.333
1.609,-0.079,-0.583,112.793,-108.765,270.874
1.722,-0.293,-0.504,142.273,-156.250,279.358
1.651,-0.447,-0.374,160.583,-225.647,278.015
1.427,-0.448,-0.341,158.997,-287.292,269.104
1.134,-0.340,-0.507,144.409,-330.872,253.235
0.845,-0.172,-0.692,125.305,-361.633,237.183
0.522,0.074,-0.868,102.417,-375.061,227.478
0.247,0.362,-0.968,84.839,-356.262,225.830
0.091,0.606,-0.967,80.078,-304.626,227.661
0.124,0.739,-0.859,85.754,-236.877,231.689
0.162,0.749,-0.638,95.947,-174.927,240.295
0.223,0.685,-0.333,107.178,-129.456,246.094
0.291,0.637,-0.070,113.586,-103.821,243.896
0.365,0.669,0.059,112.183,-97.656,232.727
0.432,0.746,0.086,109.131,-117.188,216.370
0.436,0.774,0.104,107.849,-158.508,201.355
0.246,0.826,0.061,102.966,-196.716,196.594
-0.105,0.884,-0.081,86.609,-211.304,201.843
-0.492,0.979,-0.245,68.481,-201.599,203.918
-0.808,1.086,-0.374,56.763,-170.776,193.665
-0.999,1.198,-0.424,50.598,-125.610,175.354
-1.088,1.324,-0.376,46.143,-68.665,157.471
-1.022,1.364,-0.318,41.199,-7.324,143.066
-0.906,1.306,-0.199,39.001,46.997,133.423
-0.762,1.232,-0.088,38.086,85.144,125.488
-0.565,1.153,0.052,36.804,103.638,116.028
-0.421,1.096,0.132,33.875,104.431,105.408
-0.336,1.049,0.153,29.114,90.088,93.994
-0.342,1.008,0.131,25.513,64.819,82.703
-0.439,1.020,0.112,22.888,37.109,71.655
-0.557,1.018,0.095,19.897,16.602,62.256
-0.657,0.991,0.034,16.418,4.944,53.772
-0.729,0.941,-0.003,13.672,2.136,41.992
-0.766,0.889,0.012,11.108,6.470,27.649
-0.784,0.852,0.010,4.089,17.700,13.733
-0.784,0.829,-0.021,-7.446,36.133,1.282
-0.721,0.825,-0.057,-20.142,58.044,-10.681
-0.606,0.845,-0.109,-32.227,79.468,-22.949
-0.436,0.903,-0.143,-42.419,96.985,-32.227
-0.268,0.963,-0.151,-48.950,109.192,-37.598
-0.114,1.024,-0.185,-51.758,117.188,-39.673
0.051,1.083,-0.203,-47.974,115.845,-40.344
0.204,1.114,-0.144,-37.415,103.638,-40.833
0.328,1.134,-0.104,-25.330,86.914,-38.513
0.414,1.132,-0.066,-14.099,67.444,-32.288
0.426,1.141,-0.010,-3.235,46.082,-23.682
0.405,1.150,0.033,6.470,28.687,-14.954
0.361,1.128,0.087,15.259,14.832,-7.202
0.301,1.074,0.159,22.400,3.479,-0.732
0.233,1.026,0.235,24.902,-2.258,4.211
0.156,0.996,0.291,22.888,-0.854,5.127
0.116,0.972,0.312,18.921,2.808,2.808
0.040,0.954,0.319,13.489,5.066,-1.099
-0.034,0.953,0.341,7.385,9.399,-5.981
-0.070,0.969,0.339,-0.244,17.212,-12.817
-0.121,1.000,0.307,-9.094,24.353,-21.240
-0.163,1.024,0.284,-16.968,28.503,-30.640
-0.195,1.085,0.283,-24.475,31.128,-39.917
-0.262,1.193,0.246,-34.302,34.180,-48.828
-0.419,1.244,0.202,-44.128,36.255,-55.115
-0.622,1.242,0.169,-56.091,45.227,-57.312
-0.715,1.256,0.131,-73.730,72.083,-58.533
-0.711,1.311,0.060,-96.924,107.056,-62.134
-0.646,1.347,-0.058,-119.141,131.531,-70.007
-0.563,1.337,-0.166,-134.949,137.451,-81.299
-0.526,1.367,-0.237,-145.203,131.592,-95.703
-0.508,1.390,-0.307,-151.611,122.070,-112.000
-0.492,1.394,-0.368,-155.090,109.070,-126.770
-0.484,1.355,-0.437,-155.823,94.116,-138.428
-0.459,1.290,-0.505,-155.823,79.651,-149.841
-0.387,1.197,-0.590,-155.945,68.481,-161.743
-0.241,1.091,-0.691,-155.457,62.866,-171.753
-0.053,1.039,-0.788,-156.372,61.951,-175.049
0.106,1.065,-0.904,-159.607,62.073,-170.044
0.223,1.093,-1.036,-157.715,58.960,-161.316
0.304,1.111,-1.127,-144.714,49.011,-153.442
0.330,1.136,-1.170,-121.216,31.067,-147.400
0.346,1.128,-1.139,-89.233,8.667,-141.418
0.394,0.988,-1.005,-52.612,-14.343,-134.766
0.444,0.799,-0.890,-18.982,-37.292,-128.723
0.439,0.543,-0.760,11.108,-54.810,-126.221
0.305,0.320,-0.649,37.598,-68.420,-128.479
0.160,0.111,-0.559,55.786,-78.064,-139.221
0.019,-0.059,-0.499,65.674,-75.867,-159.363
-0.058,-0.184,-0.482,69.092,-57.556,-181.580
0.032,-0.329,-0.517,68.481,-22.766,-205.261
0.162,-0.488,-0.616,68.237,21.667,-223.633
0.316,-0.661,-0.604,66.345,75.012,-231.445
0.643,-0.885,-0.589,66.589,130.066,-230.774
1.028,-1.024,-0.433,64.270,179.871,-224.243

1.431,-1.463,-0.215,47.119,238.953,-205.750
1.540,-1.702,-0.126,40.466,249.756,-219.788
1.551,-1.833,0.015,36.560,253.601,-260.010
1.505,-1.757,0.071,26.428,258.484,-300.049
1.507,-1.566,-0.009,1.465,276.245,-322.021
1.417,-1.301,-0.276,-32.532,309.631,-323.547
1.875,-1.011,-0.263,-66.162,371.826,-314.392
1.996,-0.664,-0.466,-96.558,405.823,-294.250
2.618,-0.076,-0.378,-115.295,426.697,-271.301
3.154,0.315,-0.488,-122.192,415.344,-239.990
